text,label
"Hi Monica, your gym session is at 09:19 AM. See you soon!",safe
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Your delivery is confirmed for 06:06 AM.,safe
Your invoice for subscription is ready. Total: $32.58.,safe
"Dear customer, temporarily disabled is required to prevent termination. Visit http://bit.ly/oFACzg",phishing
Your PayPal account has been suspended. Confirm your identity at https://verify-account-login.com,phishing
Security Alert: unauthorized login attempt. Act now: http://bit.ly/feNjvp,phishing
Your bank account has been flagged. Confirm your identity at https://verify-account-login.com,phishing
Your order has been shipped. Track it here: https://tracking.pugh.com/track?id=QkImLm,safe
"Dear customer, locked is required to prevent deactivation. Visit http://bit.ly/HUXveg",phishing
Thank you for your payment to Spotify.,safe
"Hi Nancy, your gym session is at 06:38 AM. See you soon!",safe
"Dear customer, flagged is required to prevent loss of access. Visit http://bit.ly/HDyOwE",phishing
Your invoice for delivery is ready. Total: $67.88.,safe
You have been nominated to receive a free iPhone. Claim here: https://verify-account-login.com,phishing
Your order has been shipped. Track it here: https://tracking.oliver.com/track?id=QzqBIK,safe
Your PayPal account has been temporarily disabled. Please verify at http://bit.ly/okwkcG,phishing
"Dear customer, suspended is required to prevent loss of access. Visit http://bit.ly/iEBpXN",phishing
Thank you for your payment to Spotify.,safe
Your order is confirmed for 07:49 PM.,safe
Your delivery is confirmed for 11:39 AM.,safe
"Dear customer, locked is required to prevent deactivation. Visit http://bit.ly/LppvZC",phishing
Your subscription is confirmed for 04:34 AM.,safe
Reminder: Your subscription is scheduled at 10:26 AM.,safe
"Dear customer, suspended is required to prevent loss of access. Visit http://secure-update-info.com",phishing
Thank you for your payment to Spotify.,safe
Your invoice for appointment is ready. Total: $31.01.,safe
"Dear customer, suspended is required to prevent deactivation. Visit http://secure-update-info.com",phishing
Your invoice for order is ready. Total: $90.51.,safe
Security Alert: multiple failed logins. Act now: https://verify-account-login.com,phishing
Your appointment is confirmed for 02:57 PM.,safe
Your Apple ID has been flagged. Login to continue at http://secure-update-info.com,phishing
Security Alert: unusual activity detected. Act now: http://bit.ly/GSqHwV,phishing
"Hi Justin, your consultation is at 04:01 PM. See you soon!",safe
Your invoice for appointment is ready. Total: $36.41.,safe
Your account has been flagged. Login to continue at http://secure-update-info.com,phishing
Your delivery is confirmed for 01:56 AM.,safe
Your order is confirmed for 01:45 PM.,safe
Security Alert: multiple failed logins. Act now: http://secure-update-info.com,phishing
Your order has been shipped. Track it here: https://tracking.graham.com/track?id=DwcQSu,safe
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
Your package has been shipped. Track it here: https://tracking.patel.com/track?id=mdykOJ,safe
Your account has been flagged. Login to continue at http://secure-update-info.com,phishing
You have been nominated to receive a prize. Claim here: https://verify-account-login.com,phishing
Your account has been temporarily disabled. Please verify at http://secure-update-info.com,phishing
"Dear customer, flagged is required to prevent termination. Visit http://secure-update-info.com",phishing
Your order is confirmed for 01:05 PM.,safe
Security Alert: unusual activity detected. Act now: http://bit.ly/zRmNNO,phishing
Your invoice for subscription is ready. Total: $82.30.,safe
You have been chosen to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
Your appointment is confirmed for 03:13 PM.,safe
Thank you for your payment to Netflix.,safe
"Dear customer, flagged is required to prevent termination. Visit http://bit.ly/OGSBzo",phishing
Security Alert: unauthorized login attempt. Act now: http://secure-update-info.com,phishing
You have been chosen to receive a reward. Claim here: http://bit.ly/YOiqtV,phishing
Your invoice for subscription is ready. Total: $72.91.,safe
Reminder: Your subscription is scheduled at 11:40 AM.,safe
Reminder: Your delivery is scheduled at 09:38 PM.,safe
"Dear customer, flagged is required to prevent deactivation. Visit http://secure-update-info.com",phishing
Your delivery has been shipped. Track it here: https://tracking.salazar.com/track?id=jFHsbo,safe
Your PayPal account has been suspended. Please verify at http://secure-update-info.com,phishing
Your package has been shipped. Track it here: https://tracking.whitney-mitchell.org/track?id=KBqsvu,safe
Your subscription is confirmed for 07:42 AM.,safe
"Hi Robyn, your doctor appointment is at 08:54 PM. See you soon!",safe
Your delivery is confirmed for 09:37 AM.,safe
"Dear customer, suspended is required to prevent loss of access. Visit http://secure-update-info.com",phishing
Your delivery is confirmed for 10:06 PM.,safe
Your subscription is confirmed for 11:24 AM.,safe
Reminder: Your appointment is scheduled at 07:05 PM.,safe
Your delivery is confirmed for 07:51 AM.,safe
Security Alert: unauthorized login attempt. Act now: http://secure-update-info.com,phishing
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
Your appointment is confirmed for 12:43 AM.,safe
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Your invoice for appointment is ready. Total: $46.06.,safe
"Dear customer, suspended is required to prevent loss of access. Visit http://secure-update-info.com",phishing
Security Alert: multiple failed logins. Act now: https://verify-account-login.com,phishing
Security Alert: multiple failed logins. Act now: https://verify-account-login.com,phishing
"Dear customer, locked is required to prevent termination. Visit http://secure-update-info.com",phishing
You have been selected to receive a reward. Claim here: http://secure-update-info.com,phishing
"Dear customer, suspended is required to prevent termination. Visit http://secure-update-info.com",phishing
Your account has been flagged. Please verify at http://bit.ly/JqgFej,phishing
Your account has been suspended. Confirm your identity at https://verify-account-login.com,phishing
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
Reminder: Your appointment is scheduled at 10:05 AM.,safe
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
Your invoice for subscription is ready. Total: $19.50.,safe
Reminder: Your appointment is scheduled at 07:50 AM.,safe
Your order is confirmed for 05:42 AM.,safe
Reminder: Your appointment is scheduled at 11:51 PM.,safe
Your invoice for subscription is ready. Total: $66.67.,safe
"Dear customer, suspended is required to prevent deactivation. Visit http://secure-update-info.com",phishing
Security Alert: unusual activity detected. Act now: http://bit.ly/SKFwlF,phishing
Your order is confirmed for 07:05 PM.,safe
Thank you for your payment to Netflix.,safe
Your order has been shipped. Track it here: https://tracking.turner-stephens.com/track?id=kIfhnq,safe
Your invoice for delivery is ready. Total: $32.43.,safe
"Hi James, your consultation is at 03:43 AM. See you soon!",safe
Your account has been temporarily disabled. Login to continue at http://bit.ly/fTUZpv,phishing
You have been selected to receive a prize. Claim here: https://verify-account-login.com,phishing
"Dear customer, locked is required to prevent deactivation. Visit http://secure-update-info.com",phishing
Security Alert: multiple failed logins. Act now: http://secure-update-info.com,phishing
You have been selected to receive a $1000 gift card. Claim here: http://secure-update-info.com,phishing
Your delivery is confirmed for 11:01 AM.,safe
Your invoice for delivery is ready. Total: $88.49.,safe
You have been selected to receive a reward. Claim here: http://bit.ly/OVGcWq,phishing
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
You have been chosen to receive a reward. Claim here: http://bit.ly/yifSyc,phishing
You have been selected to receive a prize. Claim here: http://secure-update-info.com,phishing
You have been selected to receive a reward. Claim here: http://secure-update-info.com,phishing
Thank you for your payment to Netflix.,safe
"Hi Michael, your gym session is at 04:39 PM. See you soon!",safe
Thank you for your payment to Uber.,safe
"Hi Amy, your gym session is at 02:03 PM. See you soon!",safe
Your PayPal account has been locked. Please verify at http://secure-update-info.com,phishing
"Dear customer, flagged is required to prevent termination. Visit https://verify-account-login.com",phishing
"Hi Christine, your doctor appointment is at 02:43 PM. See you soon!",safe
You have been nominated to receive a prize. Claim here: https://verify-account-login.com,phishing
Your order has been shipped. Track it here: https://tracking.jackson.info/track?id=DuuZKY,safe
Your Apple ID has been locked. Login to continue at http://bit.ly/oubgLw,phishing
Your account has been flagged. Please verify at https://verify-account-login.com,phishing
Thank you for your payment to Netflix.,safe
Reminder: Your delivery is scheduled at 10:54 AM.,safe
Reminder: Your delivery is scheduled at 02:51 AM.,safe
You have been nominated to receive a prize. Claim here: https://verify-account-login.com,phishing
Thank you for your payment to Uber.,safe
"Dear customer, locked is required to prevent deactivation. Visit http://secure-update-info.com",phishing
You have been chosen to receive a reward. Claim here: https://verify-account-login.com,phishing
Reminder: Your appointment is scheduled at 07:43 PM.,safe
Thank you for your payment to Spotify.,safe
Security Alert: multiple failed logins. Act now: http://bit.ly/BeoRxT,phishing
Reminder: Your subscription is scheduled at 12:48 PM.,safe
You have been nominated to receive a reward. Claim here: http://secure-update-info.com,phishing
Reminder: Your delivery is scheduled at 08:38 PM.,safe
Your bank account has been suspended. Please verify at http://bit.ly/pOmDQD,phishing
"Dear customer, flagged is required to prevent loss of access. Visit http://bit.ly/lFcrVh",phishing
Thank you for your payment to Uber.,safe
Your order is confirmed for 06:56 AM.,safe
Your subscription is confirmed for 02:10 AM.,safe
Your account has been temporarily disabled. Please verify at http://bit.ly/XSoduQ,phishing
"Dear customer, suspended is required to prevent termination. Visit http://secure-update-info.com",phishing
You have been chosen to receive a prize. Claim here: http://secure-update-info.com,phishing
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
Your account has been temporarily disabled. Login to continue at http://secure-update-info.com,phishing
You have been chosen to receive a free iPhone. Claim here: https://verify-account-login.com,phishing
Your account has been locked. Login to continue at http://bit.ly/oIoUqB,phishing
Security Alert: unauthorized login attempt. Act now: http://bit.ly/dNFeHC,phishing
"Dear customer, suspended is required to prevent termination. Visit http://bit.ly/HklgDQ",phishing
Your subscription is confirmed for 09:55 PM.,safe
You have been nominated to receive a reward. Claim here: http://bit.ly/lZSYqR,phishing
Your invoice for appointment is ready. Total: $34.53.,safe
Your package has been shipped. Track it here: https://tracking.blanchard-hart.com/track?id=pxMASm,safe
"Dear customer, temporarily disabled is required to prevent loss of access. Visit http://bit.ly/VbaYyK",phishing
"Dear customer, locked is required to prevent deactivation. Visit https://verify-account-login.com",phishing
"Dear customer, suspended is required to prevent loss of access. Visit https://verify-account-login.com",phishing
"Hi Melinda, your gym session is at 09:38 AM. See you soon!",safe
Your account has been flagged. Please verify at http://secure-update-info.com,phishing
Your invoice for subscription is ready. Total: $21.05.,safe
Your invoice for order is ready. Total: $75.72.,safe
"Dear customer, flagged is required to prevent termination. Visit https://verify-account-login.com",phishing
You have been nominated to receive a reward. Claim here: http://bit.ly/KWWQMC,phishing
Thank you for your payment to Uber.,safe
Your appointment is confirmed for 01:04 AM.,safe
Thank you for your payment to Amazon.,safe
Your delivery has been shipped. Track it here: https://tracking.stewart.info/track?id=bjjuCf,safe
Your Apple ID has been flagged. Please verify at https://verify-account-login.com,phishing
Thank you for your payment to Netflix.,safe
Your account has been temporarily disabled. Please verify at http://bit.ly/tzfALn,phishing
Reminder: Your subscription is scheduled at 12:35 PM.,safe
Your package has been shipped. Track it here: https://tracking.hoffman-chen.org/track?id=hnIqbk,safe
Reminder: Your order is scheduled at 01:40 PM.,safe
Your invoice for subscription is ready. Total: $90.84.,safe
Security Alert: unauthorized login attempt. Act now: http://bit.ly/kZKsAj,phishing
Reminder: Your order is scheduled at 08:59 PM.,safe
"Dear customer, locked is required to prevent loss of access. Visit http://secure-update-info.com",phishing
You have been chosen to receive a free iPhone. Claim here: http://bit.ly/mJZhPx,phishing
Thank you for your payment to Amazon.,safe
Thank you for your payment to Uber.,safe
Your invoice for delivery is ready. Total: $45.91.,safe
Your delivery has been shipped. Track it here: https://tracking.sims.com/track?id=cBxlTt,safe
You have been nominated to receive a free iPhone. Claim here: http://bit.ly/fnOYZA,phishing
You have been chosen to receive a free iPhone. Claim here: https://verify-account-login.com,phishing
"Hi Tracy, your doctor appointment is at 12:24 PM. See you soon!",safe
"Dear customer, suspended is required to prevent loss of access. Visit https://verify-account-login.com",phishing
You have been nominated to receive a prize. Claim here: https://verify-account-login.com,phishing
Reminder: Your order is scheduled at 12:42 PM.,safe
Your delivery is confirmed for 01:05 AM.,safe
You have been chosen to receive a reward. Claim here: http://secure-update-info.com,phishing
Your Apple ID has been temporarily disabled. Please verify at http://bit.ly/HJpAKw,phishing
You have been selected to receive a $1000 gift card. Claim here: https://verify-account-login.com,phishing
Your invoice for delivery is ready. Total: $25.10.,safe
Your account has been locked. Please verify at https://verify-account-login.com,phishing
You have been selected to receive a prize. Claim here: http://bit.ly/gBAqzk,phishing
Your invoice for appointment is ready. Total: $89.28.,safe
Your delivery is confirmed for 07:10 PM.,safe
Your delivery is confirmed for 11:03 PM.,safe
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
"Dear customer, temporarily disabled is required to prevent termination. Visit https://verify-account-login.com",phishing
Your invoice for appointment is ready. Total: $13.25.,safe
Your appointment is confirmed for 01:31 AM.,safe
Your package has been shipped. Track it here: https://tracking.williams.net/track?id=NXIDTY,safe
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
Your invoice for appointment is ready. Total: $58.09.,safe
Reminder: Your subscription is scheduled at 05:14 PM.,safe
Security Alert: unusual activity detected. Act now: http://bit.ly/OTTAVb,phishing
Your order has been shipped. Track it here: https://tracking.hoover-russell.com/track?id=nssSPV,safe
Your delivery has been shipped. Track it here: https://tracking.george.com/track?id=NWDoMa,safe
Your delivery is confirmed for 06:15 PM.,safe
Security Alert: unusual activity detected. Act now: https://verify-account-login.com,phishing
Security Alert: multiple failed logins. Act now: http://secure-update-info.com,phishing
You have been nominated to receive a $1000 gift card. Claim here: http://bit.ly/dCLBfY,phishing
You have been selected to receive a free iPhone. Claim here: https://verify-account-login.com,phishing
Reminder: Your subscription is scheduled at 10:33 PM.,safe
Thank you for your payment to Uber.,safe
"Dear customer, flagged is required to prevent termination. Visit http://bit.ly/OTQPRh",phishing
Reminder: Your order is scheduled at 12:47 AM.,safe
Your order is confirmed for 10:19 PM.,safe
You have been selected to receive a reward. Claim here: https://verify-account-login.com,phishing
You have been selected to receive a $1000 gift card. Claim here: https://verify-account-login.com,phishing
Your PayPal account has been locked. Please verify at https://verify-account-login.com,phishing
"Dear customer, locked is required to prevent loss of access. Visit http://bit.ly/aGGGWA",phishing
You have been selected to receive a prize. Claim here: https://verify-account-login.com,phishing
"Dear customer, temporarily disabled is required to prevent loss of access. Visit https://verify-account-login.com",phishing
You have been selected to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
"Dear customer, locked is required to prevent termination. Visit http://secure-update-info.com",phishing
"Hi Charles, your consultation is at 02:47 AM. See you soon!",safe
Your invoice for subscription is ready. Total: $36.32.,safe
Thank you for your payment to Netflix.,safe
You have been nominated to receive a reward. Claim here: http://secure-update-info.com,phishing
Your order has been shipped. Track it here: https://tracking.stephenson.com/track?id=pfxjlc,safe
Your PayPal account has been locked. Confirm your identity at http://secure-update-info.com,phishing
Your invoice for subscription is ready. Total: $87.35.,safe
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
You have been nominated to receive a $1000 gift card. Claim here: http://secure-update-info.com,phishing
You have been selected to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
Your bank account has been temporarily disabled. Please verify at http://bit.ly/FSzvut,phishing
You have been nominated to receive a $1000 gift card. Claim here: http://bit.ly/XCRpxw,phishing
Your order is confirmed for 05:03 AM.,safe
Your Apple ID has been locked. Login to continue at http://secure-update-info.com,phishing
Your order has been shipped. Track it here: https://tracking.silva.com/track?id=QNdink,safe
Your order has been shipped. Track it here: https://tracking.thompson.com/track?id=Ocurhy,safe
Your invoice for subscription is ready. Total: $25.83.,safe
Your account has been flagged. Login to continue at http://secure-update-info.com,phishing
"Dear customer, temporarily disabled is required to prevent loss of access. Visit http://bit.ly/RKgzFt",phishing
Your invoice for subscription is ready. Total: $78.00.,safe
Reminder: Your delivery is scheduled at 12:59 PM.,safe
Security Alert: unauthorized login attempt. Act now: http://bit.ly/LuqGxx,phishing
Your invoice for delivery is ready. Total: $11.59.,safe
Your invoice for subscription is ready. Total: $20.88.,safe
"Dear customer, flagged is required to prevent deactivation. Visit http://secure-update-info.com",phishing
"Dear customer, flagged is required to prevent loss of access. Visit http://secure-update-info.com",phishing
Your invoice for delivery is ready. Total: $26.06.,safe
Your delivery has been shipped. Track it here: https://tracking.wilson.com/track?id=vKgdkB,safe
Your delivery has been shipped. Track it here: https://tracking.burns-bridges.com/track?id=eatYrl,safe
You have been selected to receive a $1000 gift card. Claim here: http://bit.ly/oJEiJO,phishing
Your subscription is confirmed for 07:09 PM.,safe
Your order is confirmed for 12:00 AM.,safe
Your package has been shipped. Track it here: https://tracking.velazquez.org/track?id=HytRoN,safe
Your package has been shipped. Track it here: https://tracking.keith.com/track?id=jppOCy,safe
Your package has been shipped. Track it here: https://tracking.smith-wheeler.info/track?id=XZnulC,safe
You have been chosen to receive a reward. Claim here: http://secure-update-info.com,phishing
Thank you for your payment to Netflix.,safe
Your Apple ID has been temporarily disabled. Please verify at https://verify-account-login.com,phishing
Security Alert: multiple failed logins. Act now: https://verify-account-login.com,phishing
"Dear customer, suspended is required to prevent deactivation. Visit https://verify-account-login.com",phishing
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Security Alert: multiple failed logins. Act now: http://bit.ly/FsWlJB,phishing
"Dear customer, temporarily disabled is required to prevent loss of access. Visit https://verify-account-login.com",phishing
You have been chosen to receive a $1000 gift card. Claim here: http://secure-update-info.com,phishing
Security Alert: unauthorized login attempt. Act now: http://bit.ly/TfbZHk,phishing
Your Apple ID has been suspended. Login to continue at https://verify-account-login.com,phishing
"Hi Kayla, your consultation is at 06:29 PM. See you soon!",safe
"Dear customer, suspended is required to prevent deactivation. Visit https://verify-account-login.com",phishing
Your invoice for subscription is ready. Total: $80.34.,safe
"Dear customer, suspended is required to prevent termination. Visit http://bit.ly/AeKRbw",phishing
Your invoice for delivery is ready. Total: $58.15.,safe
Your invoice for subscription is ready. Total: $99.53.,safe
Reminder: Your appointment is scheduled at 01:03 PM.,safe
Your invoice for appointment is ready. Total: $62.02.,safe
Your PayPal account has been flagged. Please verify at https://verify-account-login.com,phishing
Thank you for your payment to Netflix.,safe
Thank you for your payment to Netflix.,safe
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
Thank you for your payment to Uber.,safe
"Dear customer, flagged is required to prevent termination. Visit http://secure-update-info.com",phishing
Your order has been shipped. Track it here: https://tracking.conrad-ali.biz/track?id=ejPGCi,safe
Reminder: Your subscription is scheduled at 02:49 PM.,safe
"Hi David, your gym session is at 12:13 AM. See you soon!",safe
"Dear customer, locked is required to prevent loss of access. Visit http://secure-update-info.com",phishing
Your package has been shipped. Track it here: https://tracking.peters.com/track?id=gjLmnx,safe
You have been nominated to receive a $1000 gift card. Claim here: http://secure-update-info.com,phishing
Thank you for your payment to Uber.,safe
Security Alert: unauthorized login attempt. Act now: http://secure-update-info.com,phishing
Reminder: Your subscription is scheduled at 07:04 AM.,safe
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Your invoice for appointment is ready. Total: $16.54.,safe
"Dear customer, flagged is required to prevent loss of access. Visit https://verify-account-login.com",phishing
Your order has been shipped. Track it here: https://tracking.allen.com/track?id=sPekGT,safe
Your invoice for appointment is ready. Total: $70.44.,safe
"Dear customer, suspended is required to prevent deactivation. Visit http://bit.ly/GveTnG",phishing
Reminder: Your delivery is scheduled at 03:04 AM.,safe
Your bank account has been temporarily disabled. Please verify at https://verify-account-login.com,phishing
"Dear customer, locked is required to prevent deactivation. Visit http://bit.ly/ufMKuo",phishing
"Dear customer, locked is required to prevent loss of access. Visit https://verify-account-login.com",phishing
Your invoice for appointment is ready. Total: $29.65.,safe
Your appointment is confirmed for 10:49 PM.,safe
Your invoice for subscription is ready. Total: $20.70.,safe
Your PayPal account has been locked. Confirm your identity at http://secure-update-info.com,phishing
You have been nominated to receive a prize. Claim here: http://secure-update-info.com,phishing
"Dear customer, suspended is required to prevent loss of access. Visit http://bit.ly/pSNVRh",phishing
Security Alert: multiple failed logins. Act now: https://verify-account-login.com,phishing
You have been chosen to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
Your delivery is confirmed for 04:11 PM.,safe
Your delivery has been shipped. Track it here: https://tracking.davis-anderson.com/track?id=ctCHPR,safe
Security Alert: multiple failed logins. Act now: http://bit.ly/YDOLCK,phishing
"Hi Carolyn, your gym session is at 04:24 PM. See you soon!",safe
Your order has been shipped. Track it here: https://tracking.saunders-henderson.org/track?id=dJARbA,safe
Your package has been shipped. Track it here: https://tracking.garza.com/track?id=MCVHKJ,safe
Your package has been shipped. Track it here: https://tracking.simmons.biz/track?id=aGYcSX,safe
"Dear customer, temporarily disabled is required to prevent loss of access. Visit https://verify-account-login.com",phishing
Your PayPal account has been temporarily disabled. Login to continue at http://secure-update-info.com,phishing
Your invoice for order is ready. Total: $41.20.,safe
Your account has been suspended. Please verify at http://bit.ly/SgSjtj,phishing
Your package has been shipped. Track it here: https://tracking.butler.biz/track?id=CzxYYD,safe
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
"Hi Gabriel, your doctor appointment is at 04:09 PM. See you soon!",safe
Reminder: Your order is scheduled at 07:04 PM.,safe
Your order has been shipped. Track it here: https://tracking.lopez.com/track?id=VlOXMq,safe
"Dear customer, locked is required to prevent termination. Visit http://secure-update-info.com",phishing
Thank you for your payment to Amazon.,safe
Your bank account has been locked. Login to continue at http://secure-update-info.com,phishing
"Dear customer, temporarily disabled is required to prevent deactivation. Visit https://verify-account-login.com",phishing
Reminder: Your delivery is scheduled at 09:32 PM.,safe
Your appointment is confirmed for 05:31 PM.,safe
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
Your invoice for subscription is ready. Total: $30.49.,safe
You have been nominated to receive a $1000 gift card. Claim here: https://verify-account-login.com,phishing
Your order has been shipped. Track it here: https://tracking.golden.com/track?id=AmOTnv,safe
Your appointment is confirmed for 07:23 PM.,safe
You have been selected to receive a $1000 gift card. Claim here: http://secure-update-info.com,phishing
Your appointment is confirmed for 08:17 PM.,safe
You have been nominated to receive a prize. Claim here: https://verify-account-login.com,phishing
Thank you for your payment to Netflix.,safe
Your delivery is confirmed for 07:36 AM.,safe
Reminder: Your delivery is scheduled at 09:32 AM.,safe
"Dear customer, locked is required to prevent loss of access. Visit https://verify-account-login.com",phishing
Security Alert: unusual activity detected. Act now: http://bit.ly/eNhIRQ,phishing
"Dear customer, locked is required to prevent termination. Visit http://bit.ly/pzgNzy",phishing
Thank you for your payment to Amazon.,safe
Reminder: Your order is scheduled at 04:28 AM.,safe
Security Alert: unauthorized login attempt. Act now: http://secure-update-info.com,phishing
Your invoice for appointment is ready. Total: $28.87.,safe
"Dear customer, flagged is required to prevent termination. Visit http://bit.ly/MzAUWK",phishing
Your delivery has been shipped. Track it here: https://tracking.garner.com/track?id=yYCAIw,safe
"Dear customer, temporarily disabled is required to prevent deactivation. Visit https://verify-account-login.com",phishing
"Dear customer, temporarily disabled is required to prevent loss of access. Visit http://bit.ly/kGtyNL",phishing
"Dear customer, temporarily disabled is required to prevent loss of access. Visit http://bit.ly/QdGwWI",phishing
"Dear customer, suspended is required to prevent loss of access. Visit http://bit.ly/KThBmQ",phishing
Security Alert: unauthorized login attempt. Act now: http://secure-update-info.com,phishing
Thank you for your payment to Amazon.,safe
Thank you for your payment to Amazon.,safe
Thank you for your payment to Amazon.,safe
You have been nominated to receive a free iPhone. Claim here: https://verify-account-login.com,phishing
Your subscription is confirmed for 10:36 AM.,safe
You have been chosen to receive a $1000 gift card. Claim here: https://verify-account-login.com,phishing
Security Alert: unusual activity detected. Act now: http://bit.ly/iDYAfh,phishing
Security Alert: unusual activity detected. Act now: http://bit.ly/PzfSOq,phishing
Your invoice for subscription is ready. Total: $10.06.,safe
Your account has been suspended. Login to continue at http://bit.ly/GVKfNk,phishing
"Hi Bobby, your consultation is at 09:38 AM. See you soon!",safe
Security Alert: unauthorized login attempt. Act now: http://bit.ly/KVLWFe,phishing
Your subscription is confirmed for 01:33 AM.,safe
"Hi Jacqueline, your consultation is at 06:57 PM. See you soon!",safe
Security Alert: unusual activity detected. Act now: http://bit.ly/uPOazJ,phishing
"Hi Robert, your doctor appointment is at 04:28 PM. See you soon!",safe
"Dear customer, temporarily disabled is required to prevent termination. Visit https://verify-account-login.com",phishing
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
"Hi Brian, your consultation is at 05:26 AM. See you soon!",safe
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Your delivery is confirmed for 03:47 PM.,safe
Security Alert: multiple failed logins. Act now: http://secure-update-info.com,phishing
Security Alert: unusual activity detected. Act now: https://verify-account-login.com,phishing
Security Alert: multiple failed logins. Act now: http://secure-update-info.com,phishing
"Dear customer, flagged is required to prevent termination. Visit http://secure-update-info.com",phishing
You have been chosen to receive a free iPhone. Claim here: https://verify-account-login.com,phishing
Thank you for your payment to Netflix.,safe
Thank you for your payment to Spotify.,safe
Security Alert: unusual activity detected. Act now: http://bit.ly/nDomHq,phishing
Your package has been shipped. Track it here: https://tracking.williams.com/track?id=vkeOGG,safe
You have been selected to receive a prize. Claim here: https://verify-account-login.com,phishing
Thank you for your payment to Spotify.,safe
Your subscription is confirmed for 09:14 AM.,safe
Your Apple ID has been suspended. Please verify at https://verify-account-login.com,phishing
Reminder: Your delivery is scheduled at 04:39 AM.,safe
"Dear customer, suspended is required to prevent loss of access. Visit http://secure-update-info.com",phishing
You have been selected to receive a free iPhone. Claim here: https://verify-account-login.com,phishing
"Hi Nicholas, your gym session is at 07:49 AM. See you soon!",safe
Your delivery is confirmed for 11:15 AM.,safe
Reminder: Your delivery is scheduled at 09:59 PM.,safe
You have been chosen to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
You have been nominated to receive a $1000 gift card. Claim here: http://secure-update-info.com,phishing
Your subscription is confirmed for 01:49 AM.,safe
"Hi Bruce, your doctor appointment is at 04:44 AM. See you soon!",safe
"Hi Cody, your gym session is at 01:02 AM. See you soon!",safe
"Dear customer, temporarily disabled is required to prevent deactivation. Visit http://secure-update-info.com",phishing
Security Alert: unauthorized login attempt. Act now: http://bit.ly/XeqDEn,phishing
Your invoice for delivery is ready. Total: $48.22.,safe
Security Alert: unusual activity detected. Act now: http://bit.ly/xmEZiZ,phishing
You have been chosen to receive a free iPhone. Claim here: http://bit.ly/OOhkZR,phishing
"Hi Samantha, your consultation is at 10:09 PM. See you soon!",safe
Security Alert: multiple failed logins. Act now: http://bit.ly/xojfIY,phishing
Your order has been shipped. Track it here: https://tracking.grant.com/track?id=aSmpUR,safe
"Dear customer, temporarily disabled is required to prevent termination. Visit http://secure-update-info.com",phishing
"Dear customer, temporarily disabled is required to prevent loss of access. Visit https://verify-account-login.com",phishing
"Dear customer, flagged is required to prevent deactivation. Visit https://verify-account-login.com",phishing
Your invoice for delivery is ready. Total: $68.44.,safe
"Dear customer, locked is required to prevent deactivation. Visit http://secure-update-info.com",phishing
Reminder: Your subscription is scheduled at 12:44 AM.,safe
Reminder: Your appointment is scheduled at 01:36 PM.,safe
Reminder: Your order is scheduled at 04:32 PM.,safe
Your bank account has been flagged. Please verify at https://verify-account-login.com,phishing
You have been chosen to receive a free iPhone. Claim here: http://bit.ly/MMJGxd,phishing
"Hi Shannon, your doctor appointment is at 12:43 AM. See you soon!",safe
Security Alert: multiple failed logins. Act now: http://secure-update-info.com,phishing
Your invoice for delivery is ready. Total: $82.78.,safe
Security Alert: multiple failed logins. Act now: http://bit.ly/CgrbBj,phishing
Your PayPal account has been suspended. Login to continue at http://bit.ly/plMvcN,phishing
Your bank account has been suspended. Please verify at http://bit.ly/BqUKLF,phishing
Your PayPal account has been flagged. Login to continue at http://bit.ly/DabwxG,phishing
"Hi Carolyn, your doctor appointment is at 11:52 PM. See you soon!",safe
"Dear customer, temporarily disabled is required to prevent loss of access. Visit https://verify-account-login.com",phishing
You have been chosen to receive a prize. Claim here: http://secure-update-info.com,phishing
"Hi Alexandra, your doctor appointment is at 10:25 AM. See you soon!",safe
Your package has been shipped. Track it here: https://tracking.ochoa-guerra.com/track?id=iTixXR,safe
Your appointment is confirmed for 10:17 AM.,safe
